Gene_acc,Gene_id,BSF1,BSF2,PCF1,PCF2,Desc
8456,Tb427_020032200,3337,3354,5026,5498,ABC transporter  putative
8457,Tb427_110088900,1682,1449,2832,2824,ER lumen protein retaining receptor  putative
8458,Tb427_000721400,1930,2222,2421,2511,Retrotransposon hot spot protein  putative
8459,Tb427_080072400,1347,1403,2144,2385,hypothetical protein  conserved
8460,Tb427_040045900,525,582,622,671,hypothetical protein  conserved
8461,Tb427_030044600,962,973,1256,1487,hypothetical protein  conserved
8462,Tb427_070045500,558,548,1188,1273,hypothetical protein  conserved
8463,Tb427_030007100,2294,2326,4474,5087,Torus domain containing protein  putative
8464,Tb427_100136100,7792,7184,14588,15657,Aminoacyl-tRNA editing domain/tRNA synthetase class II core domain (G  H  P  S and T)/Anticodon binding domain/Prolyl-tRNA synthetase  C-terminal  putative
8465,Tb427_090028400,6548,6987,19560,21126,hypothetical protein  conserved
8466,Tb427_110040100,2764,2793,4611,4912,Dpy-30 motif containing protein  putative
8467,Tb427_070043200,2362,2298,4104,4464,Poly(A) polymerase central domain/Nucleotidyltransferase domain/Poly(A) polymerase predicted RNA binding domain containing protein  putative
8468,Tb427_110062300,1779,1749,2088,2303,hypothetical protein  conserved
8469,Tb427_060043700,1579,1418,3145,3497,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)  putative
8470,Tb427_040006700,722,668,1040,1152,Cullin binding  putative
8471,Tb427_030057200,2623,2525,4560,4726,hypothetical protein  conserved
8472,Tb427_100128600,4779,5052,7302,7648,hypothetical protein  conserved
8473,Tb427_000728300,1644,1539,1382,1614,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
8474,Tb427_100123100,1963,1929,3091,3171,hypothetical protein  conserved
8475,Tb427_030034100,1862,1611,2997,3159,hypothetical protein  conserved
8476,Tb427_050014900,2245,2426,4109,4452,Thioredoxin  putative
8477,Tb427_100134300,1199,1380,2070,2303,hypothetical protein  conserved
8478,Tb427_060020900,603,487,562,573,Protein phosphatase 2C  putative
8479,Tb427_110008400,632,632,1041,1171,hypothetical protein  conserved
8480,Tb427_080012400,1270,1269,1914,2141,FAD binding domain/NAD(P)-binding Rossmann-like domain/Electron transfer flavoprotein-ubiquinone oxidoreductase  4Fe-4S  putative
8481,Tb427_100070400,1913,1977,3357,3533,hypothetical protein  conserved
8482,Tb427_100031300,910,1013,1953,2122,hypothetical protein  conserved
8483,Tb427_090045700,1913,1924,3139,3287,hypothetical protein  conserved
8484,Tb427_070079000,1117,1269,1890,2295,Vta1 like/Vta1 C-terminal domain containing protein  putative
8485,Tb427_070076500,1504,1383,2853,3092,Methyltransferase domain containing protein  putative
8486,Tb427_050050100,1249,992,2699,2733,hypothetical protein  conserved
8487,Tb427_110151100,801,845,1458,1721,Skp1 family  dimerisation domain containing protein  putative
8488,Tb427_020019300,1419,1487,1816,2071,hypothetical protein  conserved
8489,Tb427_070058700,1600,1607,2624,2805,C2 domain/Ankyrin repeats (3 copies)/Ankyrin repeat  putative
8490,Tb427_010019800,5868,5639,9928,10539,Adaptin N terminal region/non-SMC mitotic condensation complex subunit 1/Coatomer beta C-terminal region/Coatomer beta subunit appendage platform  putative
8491,Tb427_100075200,1842,1762,3390,3667,hypothetical protein  conserved
8492,Tb427_110189700,1428,1491,2624,2897,DnaJ domain containing protein  putative
8493,Tb427_080011700,1670,1599,2917,3096,hypothetical protein  conserved
8494,Tb427_060038000,942,947,1491,1544,Intraflagellar transport complex B  subunit 20  putative
8495,Tb427_110153500,1184,1274,2159,2337,Coenzyme Q (ubiquinone) biosynthesis protein Coq4  putative
8496,Tb427_110159900,1571,1462,2777,2938,Ubiquitin-conjugating enzyme  putative
8497,Tb427_100036000,1900,2047,2619,2912,hypothetical protein  conserved
8498,Tb427_070015500,909,839,1749,1921,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)  putative
8499,Tb427_090005000,2196,2056,3299,3384,hypothetical protein  conserved
8500,Tb427_080037400,5055,4823,7455,7870,DNA polymerase family B  putative
8501,Tb427_110137400,914,922,1151,1325,Peroxisomal biogenesis factor 11 (PEX11)  putative
8502,Tb427_060041400,2103,2080,4510,5185,ADP-ribosylation factor family/Signal recognition particle receptor beta subunit/50S ribosome-binding GTPase/Ras of Complex  Roc  domain of DAPkinase/Gtr1/RagA G protein conserved region/Ras family  putative
8503,Tb427_060044200,652,741,1359,1440,hypothetical protein  conserved
8504,Tb427_010016100,2440,2189,3892,3699,Domain of unknown function (DUF1935)/Calpain family cysteine protease  putative
8505,Tb427_040037100,1362,1446,3021,3362,hypothetical protein  conserved
8506,Tb427_110061300,1694,1854,2615,2886,hypothetical protein  conserved
8507,Tb427_040010800,781,842,1713,1918,LSM domain containing protein  putative
8508,Tb427_080034700,2016,2041,3299,3406,hypothetical protein  conserved
8509,Tb427_110110600,2345,2388,3824,4317,hypothetical protein  conserved
8510,Tb427_110159800,5824,5931,10812,11759,Staphylococcal nuclease homologue/Tudor domain containing protein  putative
8511,Tb427_110074300,986,1046,1556,1747,hypothetical protein  conserved
8512,Tb427_060019800,917,984,1273,1465,Peptidase family C54  putative
8513,Tb427_080087200,1590,1693,2549,2597,hypothetical protein  conserved
8514,Tb427_110007000,1273,1374,1652,1833,hypothetical protein  conserved
8515,Tb427_080088600,2168,2282,3632,3861,DnaJ domain containing protein  putative
8516,Tb427_110016400,1041,1056,1486,1617,Ring finger domain/Zinc finger  C3HC4 type (RING finger)/PHD-finger containing protein  putative
8517,Tb427_110045100,2627,2661,4414,4918,BTB/POZ domain/Galactose oxidase  central domain containing protein  putative
8518,Tb427_010021600,684,682,1383,1589,ER protein Pkr1  putative
8519,Tb427_090080300,602,533,540,550,Ubiquitin carboxyl-terminal hydrolase  putative
8520,Tb427_100058000,5822,5677,8740,9200,hypothetical protein  conserved
8521,Tb427_080028500,789,762,1556,1732,Cytochrome C oxidase copper chaperone (COX17)  putative
8522,Tb427_080050000,1583,1483,2394,2624,Nucleoside diphosphate kinase  putative
8523,Tb427_040048100,2304,2077,3134,3402,hypothetical protein  conserved
8524,Tb427_090087900,3148,3270,5535,6033,hypothetical protein  conserved
8525,Tb427_080086400,1796,1727,2900,2971,hypothetical protein  conserved
8526,Tb427_100025700,691,724,1148,1342,Mitochondrial calcium uniporter  putative
8527,Tb427_100129400,854,836,1471,1716,hypothetical protein  conserved
8528,Tb427_070014000,3249,3113,5619,5864,Hsp70 protein  putative
8529,Tb427_070037100,1436,1416,2284,2349,Beta-lactamase superfamily domain containing protein  putative
8530,Tb427_070069200,1165,1211,2295,2236,Thioredoxin-like [2Fe-2S] ferredoxin  putative
8531,Tb427_090013200,963,989,1330,1439,hypothetical protein  conserved
8532,Tb427_100063800,604,685,613,652,ELMO/CED-12 family  putative
8533,Tb427_020020100,5569,5595,10577,11313,CHAP domain/Glutathionylspermidine synthase preATP-grasp  putative
8534,Tb427_100143000,2104,2031,3511,3902,Zn-finger in Ran binding protein and others/FYVE zinc finger containing protein  putative
8535,Tb427_070042900,1332,1328,2870,2862,NLI interacting factor-like phosphatase  putative
8536,Tb427_100087900,1543,1665,2896,3107,Transmembrane protein 65  putative
8537,Tb427_100073200,1311,1264,1959,2237,Tetrahydrofolate dehydrogenase/cyclohydrolase  NAD(P)-binding domain/short chain dehydrogenase/KR domain containing protein  putative
8538,Tb427_100107100,683,693,1481,1501,hypothetical protein  conserved
8539,Tb427_080070700,1726,1786,2886,3305,Anaphase-promoting complex subunit 4 WD40 domain/WD domain  G-beta repeat  putative
8540,Tb427_010027300,3875,3663,5689,5880,Fusaric acid resistance protein-like  putative
8541,Tb427_060017100,639,587,1045,1273,Uncharacterised protein family (UPF0220)  putative
8542,Tb427_090076600,634,708,1239,1290,hypothetical protein  conserved
8543,Tb427_110104800,1495,1639,2513,2695,hypothetical protein  conserved
8544,Tb427_100111800,1811,1285,2773,2799,Core histone H2A/H2B/H3/H4  putative
8545,Tb427_070059400,2422,2530,3375,3735,hypothetical protein  conserved
8546,Tb427_090058600,1685,1634,2322,2565,Snf7  putative
8547,Tb427_010013900,2216,2210,3015,3243,hypothetical protein  conserved
8548,Tb427_110166300,1441,1562,1921,2141,AAA domain/PIF1-like helicase  putative
8549,Tb427_000721700,766,933,1006,1118,Retrotransposon hot spot protein  putative
8550,Tb427_070030600,1275,1284,2000,2345,hypothetical protein  conserved
8551,Tb427_040023200,6595,6235,8445,8795,C2 domain containing protein  putative
8552,Tb427_030038600,9609,8866,17902,19253,Histidine kinase-  DNA gyrase B-  and HSP90-like ATPase/Hsp90 protein  putative
8553,Tb427_030040000,378,356,544,610,hypothetical protein  conserved
8554,Tb427_080029000,2399,2440,3494,3749,Exocyst complex component Sec10  putative
8555,Tb427_080020300,1284,1157,2828,2922,Cytokine-induced anti-apoptosis inhibitor 1  Fe-S biogenesis  putative
8556,Tb427_110158800,2758,2656,4952,5208,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)  putative
8557,Tb427_100052500,1112,1010,2155,2348,hypothetical protein  conserved
8558,Tb427_110161400,1172,1200,1777,1937,Mitochondrial carrier protein  putative
8559,Tb427_030044800,597,572,1074,1255,hypothetical protein  conserved
8560,Tb427_030018000,1006,1052,1404,1558,RecQ mediated genome instability protein  putative
8561,Tb427_110017500,1410,1501,2184,2325,UBA/TS-N domain containing protein  putative
8562,Tb427_110094200,1209,1177,1843,1998,Syntaxin/SNARE domain containing protein  putative
8563,Tb427_070050700,7443,6518,15735,18381,AhpC/TSA family/Thioredoxin-like  putative
8564,Tb427_100111900,1803,1307,2701,2859,Core histone H2A/H2B/H3/H4  putative
8565,Tb427_110125500,3628,3624,5252,5556,hypothetical protein  conserved
8566,Tb427_060031100,1654,1607,3284,3692,Protein of unknown function (DUF1077)  putative
8567,Tb427_110027000,3347,2967,4135,4415,Diacylglycerol acyltransferase  putative
8568,Tb427_110125100,673,681,910,1021,Got1/Sft2-like family  putative
8569,Tb427_050049800,1202,985,2534,2666,hypothetical protein  conserved
8570,Tb427_000287000,259,249,140,126,hypothetical protein  conserved
8571,Tb427_050049400,1156,965,2497,2530,hypothetical protein  conserved
8572,Tb427_110007100,796,848,1493,1704,Dynein light chain type 1  putative
8573,Tb427_070008900,1453,1580,2282,2415,WWE domain/WD domain  G-beta repeat  putative
8574,Tb427_050039500,1615,1679,3208,3245,hypothetical protein  conserved
8575,Tb427_110073700,3750,3198,6864,7521,14-3-3 protein  putative
8576,Tb427_050037600,780,851,1371,1563,hypothetical protein  conserved
8577,Tb427_110189500,1711,1686,2611,2694,hypothetical protein  conserved
8578,Tb427_080045100,756,848,1224,1424,hypothetical protein  conserved
8579,Tb427_090025000,1031,1030,1730,1830,hypothetical protein  conserved
8580,Tb427_010020700,1704,1656,3186,3384,hypothetical protein  conserved
8581,Tb427_110142900,1544,1639,2346,2720,hypothetical protein  conserved
8582,Tb427_110075500,2665,2750,4515,4667,Inorganic pyrophosphatase  putative
8583,Tb427_100045000,1561,1725,2784,3005,Ankyrin repeats (3 copies)/Ankyrin repeat  putative
8584,Tb427_100105300,1429,1528,2052,2330,Transmembrane amino acid transporter protein  putative
8585,Tb427_080029600,8612,8457,14657,16371,ThiF family/Ubiquitin-activating enzyme active site/Ubiquitin fold domain containing protein  putative
8586,Tb427_110035900,723,761,1457,1605,FOP N terminal dimerisation domain/LisH  putative
8587,Tb427_060005100,2809,2671,3968,3976,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
8588,Tb427_110127400,1028,972,1613,1659,hypothetical protein  conserved
8589,Tb427_030013700,832,891,1168,1244,GNAT acetyltransferase  Mec-17  putative
8590,Tb427_050029800,918,995,1037,1310,Glycosyltransferase (GlcNAc)  putative
8591,Tb427_110093700,911,1027,1896,2163,hypothetical protein  conserved
8592,Tb427_040023800,2904,2967,4488,4802,hypothetical protein  conserved
8593,Tb427_080048000,846,799,1012,979,hypothetical protein  conserved
8594,Tb427_010008300,1529,1534,2278,2424,Calmodulin-binding  putative
8595,Tb427_110118800,1237,1255,1940,2188,IQ calmodulin-binding motif containing protein  putative
8596,Tb427_070080400,1476,1651,2317,2532,hypothetical protein  conserved
8597,Tb427_100114400,4751,5448,10282,10522,Male gamete fusion factor  putative
8598,Tb427_030033600,4444,4035,7993,8192,hypothetical protein  conserved
8599,Tb427_100010000,869,844,1248,1430,Protein of unknown function (DUF971)  putative
8600,Tb427_100019500,345,371,365,437,hypothetical protein  conserved
8601,Tb427_080027000,2910,2947,3890,4345,hypothetical protein  conserved
8602,Tb427_100112800,1619,1226,2450,2495,Core histone H2A/H2B/H3/H4  putative
8603,Tb427_060026800,1034,1150,1459,1520,PH domain/Protein tyrosine kinase/Protein kinase domain/Protein kinase C terminal domain containing protein  putative
8604,Tb427_030027800,946,907,1052,1180,hypothetical protein  conserved
8605,Tb427_100008600,6447,5530,10662,11972,DEAD/DEAH box helicase/Type III restriction enzyme  res subunit/Helicase conserved C-terminal domain containing protein  putative
8606,Tb427_100104000,1620,1772,2598,2858,hypothetical protein  conserved
8607,Tb427_100041900,2223,2297,3736,4306,SET domain containing protein  putative
8608,Tb427_050017500,1196,1306,2229,2431,Alanine racemase  N-terminal domain containing protein  putative
8609,Tb427_070027400,733,773,1069,1254,hypothetical protein  conserved
8610,Tb427_010027400,465,497,770,782,hypothetical protein  conserved
8611,Tb427_050036800,3357,3202,4881,5183,Anaphase-promoting complex subunit 4 WD40 domain containing protein  putative
8612,Tb427_090031300,4079,4384,6982,7818,Endonuclease/Exonuclease/phosphatase family/RhoGAP domain containing protein  putative
8613,Tb427_030049000,1554,1414,2174,2259,Protein kinase domain/Protein tyrosine kinase  putative
8614,Tb427_040015300,13807,11980,29575,33317,Amidinotransferase  putative
8615,Tb427_050025400,2420,2375,3250,3654,hypothetical protein  conserved
8616,Tb427_100150100,3001,3101,5711,6545,WD domain  G-beta repeat  putative
8617,Tb427_110029400,819,888,1022,1184,hypothetical protein  conserved
8618,Tb427_110182000,2678,2647,3618,3933,RING-variant domain containing protein  putative
8619,Tb427_110013600,7489,6818,12630,12161,hypothetical protein  conserved
8620,Tb427_070015900,3049,3019,4331,4727,Regulator of chromosome condensation (RCC1) repeat  putative
8621,Tb427_080020600,1247,1203,1653,1691,Protein tyrosine kinase/Protein kinase domain containing protein  putative
8622,Tb427_080062800,715,828,1277,1480,Nas2 N_terminal domain containing protein  putative
8623,Tb427_070050600,529,624,1175,1249,Cilia BBSome complex subunit 10  putative
8624,Tb427_080058200,1656,1604,2655,2881,WW domain containing protein  putative
8625,Tb427_110049800,2348,2413,2823,2947,Protein kinase domain/Protein tyrosine kinase  putative
8626,Tb427_050006100,633,672,868,953,hypothetical protein  conserved
8627,Tb427_080086700,954,1052,1308,1448,hypothetical protein  conserved
8628,Tb427_040042300,2765,3057,4643,4879,Domain of unknown function (DUF1935)/Calpain family cysteine protease  putative
8629,Tb427_090060300,773,712,992,1096,hypothetical protein  conserved
8630,Tb427_090062100,741,746,1425,1716,Splicing factor 3B subunit 10 (SF3b10)  putative
8631,Tb427_110187900,1586,1511,2474,2761,Dynein light intermediate chain (DLIC)  putative
8632,Tb427_110042500,1813,1928,3195,3395,Serine aminopeptidase  S33/alpha/beta hydrolase fold/Alpha/beta hydrolase family  putative
8633,Tb427_100124800,2403,2465,4168,4415,CW-type Zinc Finger  putative
8634,Tb427_100100800,1847,1991,3124,3025,FAD dependent oxidoreductase  putative
8635,Tb427_090048100,1155,1131,2268,2636,hypothetical protein  conserved
8636,Tb427_100029700,713,789,1211,1320,Adenylate kinase/AAA domain/Adenylate kinase  active site lid  putative
8637,Tb427_070047100,4736,4569,4923,5135,GNS1/SUR4 family  putative
8638,Tb427_100069600,2273,2138,2927,3207,hypothetical protein  conserved
8639,Tb427_110170500,365,375,631,648,hypothetical protein  conserved
8640,Tb427_110170800,2066,2117,3373,3626,emp24/gp25L/p24 family/GOLD  putative
8641,Tb427_000549000,56,53,11,11,Nucleoside transporter  putative
8642,Tb427_050013400,4220,4146,8507,9278,Rdx family  putative
8643,Tb427_070006500,1938,1934,2647,2837,hypothetical protein  conserved
8644,Tb427_070038500,598,693,1183,1347,Autophagy protein Atg8 ubiquitin like  putative
8645,Tb427_000286100,2935,3212,3854,3872,Retrotransposon hot spot protein  putative
